cycle,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,tracking,poll_id,question_id,,,
2020,Arkansas,10/21/20,Joseph R. Biden Jr.,6/9/20,6/10/20,Hendrix College,869,lv,1.051425,0.1258323,45,44.70981,45.98724,,66797,124637,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,10/18/20,10/19/20,Rasmussen Reports/Pulse Opinion Research,800,lv,0.92943,0.92943,48,48.39433,48.43178,,71546,134024,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,10/16/20,10/19/20,Change Research,232,lv,0.3740412,0.3594341,51,50.90132,50.90107,,71519,133957,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/21/20,10/19/20,SurveyMonkey,5945,lv,0.5848486,0.1745982,53,51.73866,51.97626,T,71514,133952,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,10/14/20,10/19/20,RMG Research,800,lv,0.8138771,0.750607,47,47.73091,47.76911,,71461,133843,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,10/16/20,10/18/20,Data Orbital,550,lv,1.127286,1.039459,47.1,47.31213,47.35373,,71451,133817,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/21/20,10/18/20,SurveyMonkey,5973,lv,0,0,53,51.73866,51.99886,T,71429,133769,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/19/20,10/17/20,SurveyMonkey,5909,lv,0.0446563,0.0095082,53,51.73866,52.0233,T,71347,133607,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,10/13/20,10/16/20,YouGov,1074,lv,1.324559,1.118618,50,50.44798,50.47619,,71295,133500,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/18/20,10/16/20,SurveyMonkey,5851,lv,0.0237598,0.0040101,53,51.73866,52.0506,T,71289,133490,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/17/20,10/15/20,SurveyMonkey,5759,lv,0.0254801,0.0031491,52,50.73746,51.08179,T,71228,133363,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/23/20,10/2/20,Targoz Market Research,1045,lv,0.7473777,0.0648178,45,45.9928,46.47821,,71159,133220,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/16/20,10/14/20,SurveyMonkey,5657,lv,0.0277516,0.0021413,51,49.7369,50.11676,T,71154,133213,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,10/9/20,10/13/20,Monmouth University,502,lv,1.133669,0.7811468,50,50.00771,50.02846,,71090,133066,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,10/4/20,10/8/20,OH Predictive Insights,608,lv,0.7250121,0.3304793,49.5,48.52715,48.50372,,71067,133022,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/16/20,10/13/20,SurveyMonkey,5690,lv,0,0,51,49.7369,50.15202,T,71060,133006,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,10/7/20,10/14/20,Ipsos,667,lv,0.8946524,0.5422807,49.5,49.99045,50.02407,,71007,132884,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/15/20,10/12/20,SurveyMonkey,5778,lv,0.0387035,0.0021644,51,49.7369,50.18665,T,70926,132757,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,10/2/20,10/11/20,Morning Consult,1144,lv,0.999271,0.4554935,49,49.11759,49.18859,T,70752,132361,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,10/4/20,10/7/20,Redfield & Wilton Strategies,727,lv,0.7192721,0.2671417,49,49.95633,50.05593,,70706,132260,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,10/6/20,10/8/20,Trafalgar Group,1087,lv,0.8847579,0.4376857,43.8,45.45707,45.55897,,70704,132253,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/28/20,10/6/20,Latino Decisions,600,lv,0.6631444,0.0702931,48,46.45498,46.8068,,70681,132198,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/29/20,10/7/20,Ipsos,633,lv,0.864834,0.1148008,48,48.49007,48.79695,,70651,132117,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,10/3/20,10/5/20,Data Orbital,550,lv,1.110627,0.3306227,47.7,47.91229,48.12974,,70639,132090,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,10/2/20,10/4/20,Change Research,296,lv,0.4248854,0.10783,51,50.90132,51.10844,,70604,132009,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/28/20,10/5/20,HighGround Inc.,400,lv,0.6563773,0.0695757,45.8,46.10909,46.41193,,70603,132008,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/24/20,9/29/20,Strategies 360,800,lv,1.008423,0.0680225,49,48.8341,49.46508,,70596,131993,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,10/1/20,10/3/20,Siena College/The New York Times Upshot,655,lv,1.386376,0.308619,49,48.73739,48.98321,,70565,131638,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,6/8/20,6/30/20,SurveyMonkey,2365,lv,0.6171459,0,46.16,44.90328,46.3205,,70494,131348,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,7/1/20,7/31/20,SurveyMonkey,4995,lv,0.6565064,0,47.31,46.0504,47.42335,,70443,131246,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,8/1/20,8/31/20,SurveyMonkey,6456,lv,0.6651391,0,47,45.74109,46.99762,,70393,131144,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/1/20,9/30/20,SurveyMonkey,7100,lv,0.6299834,0.0173816,50.97,49.70689,50.66258,T,70342,131037,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/23/20,9/26/20,Redfield & Wilton Strategies,871,lv,0.7483163,0.0334081,47,47.95485,48.62608,,70123,130650,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/26/20,9/30/20,Suffolk University,500,lv,1.00103,0.0868163,50,49.85243,50.33249,,70119,130641,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/23/20,9/28/20,Data for Progress,808,lv,0.6813146,0.0397862,49.5,49.07069,49.74733,,70079,130554,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/25/20,9/28/20,Susquehanna Polling & Research Inc.,500,lv,0.6815998,0.0459768,47,47.3285,47.95827,,70042,130462,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/17/20,9/19/20,Garin-Hart-Yang Research Group,400,lv,0.565323,0.0136191,53,50.97195,51.89401,,69981,130326,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/15/20,9/22/20,Data for Progress,481,lv,0.6014121,0.0156803,45,45.3301,46.23726,,69973,130311,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/14/20,9/17/20,Data Orbital,550,lv,0.9634946,0.0139268,49.3,50.36189,51.38436,,69944,130254,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/11/20,9/16/20,Ipsos,565,lv,0.831808,0.0040078,47,47.48951,48.54372,,69698,129958,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/18/20,9/20/20,Change Research,262,lv,0.3964879,0.0098771,49,48.90132,49.80367,,69681,129903,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/15/20,9/20/20,ABC News/The Washington Post,579,lv,1.268288,0.0305541,48,47.85598,48.7775,,69675,129892,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/12/20,9/16/20,Redfield & Wilton Strategies,855,lv,0.7297416,0.0024737,47,47.95485,48.95681,,69542,129560,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/10/20,9/15/20,Siena College/The New York Times Upshot,653,lv,1.382465,0,49,48.73739,49.8042,,69523,129506,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/11/20,9/15/20,Monmouth University,420,lv,0.9507498,0,47.5,47.5077,48.56238,,69513,129488,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,8/29/20,9/13/20,Kaiser Family Foundation,1298,rv,1.803517,0,45,46.65414,47.76305,,69500,129466,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/8/20,9/10/20,OH Predictive Insights,600,lv,0.7200168,0,52,51.02747,52.01649,,69429,129311,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/9/20,9/11/20,YouGov,1106,lv,1.345509,0,47,47.4471,48.5413,,69423,129303,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/10/20,9/11/20,Gravis Marketing,684,lv,0.8164972,0,50,50.06041,51.14031,,69420,129280,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,8/28/20,9/8/20,Benenson Strategy Group/GS Strategy Group,1600,lv,2.26868,0,48,48.15048,49.28034,,68584,128411,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,8/29/20,9/7/20,Morning Consult,901,lv,0.8484392,0,49,49.11759,50.2477,T,68542,128319,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,9/4/20,9/6/20,Change Research,470,lv,0.5810737,0,49,48.90132,50.03711,,68533,128308,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,8/30/20,9/4/20,Redfield & Wilton Strategies,830,lv,0.7452116,0,48,48.95584,50.07192,,68520,128285,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,8/29/20,9/1/20,Fox News/Beacon Research/Shaw & Co. Research,772,lv,1.405252,0,49,48.861,50.00494,,68338,128017,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,8/21/20,8/30/20,Morning Consult,943,lv,0.7970384,0,52,52.11749,53.31491,T,68287,127908,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,8/7/20,8/16/20,Morning Consult,947,lv,0.9258596,0,45,45.11689,46.26133,T,68277,127898,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,8/21/20,8/23/20,Change Research,344,lv,0.4920909,0,49,48.90132,50.15326,,68204,127741,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,8/16/20,8/18/20,Redfield & Wilton Strategies,856,lv,0.7900009,0,47,47.95485,49.10228,,68153,127654,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,8/2/20,8/4/20,OnMessage Inc.,400,lv,0.5514615,0,48,49.25167,50.44869,,68113,127577,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,8/7/20,8/9/20,Change Research,428,lv,0.5475972,0,45,44.90194,46.06942,,68011,127362,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,8/8/20,8/10/20,Emerson College,661,lv,1.19232,0,53.3,51.98164,53.14075,,68005,127352,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,8/5/20,8/8/20,Trafalgar Group,1013,lv,0.862383,0,44.8,46.46123,47.67326,,67981,127296,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,8/3/20,8/4/20,OH Predictive Insights,603,lv,0.7218975,0,49,48.02745,49.10971,,67973,127277,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,7/24/20,8/2/20,Data for Progress,1215,lv,1.248608,0,46,46.33084,47.55645,,67934,127186,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,7/19/20,7/23/20,Redfield & Wilton Strategies,858,lv,0.7907432,0,46,46.95338,48.20608,,67838,126982,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,7/24/20,7/26/20,Change Research,365,lv,0.4865411,0,47,46.90153,48.15461,,67808,126902,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,5/17/20,5/26/20,Morning Consult,784,lv,0.8504286,0,45,45.11689,47.60126,T,67793,126879,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,7/17/20,7/26/20,Morning Consult,908,lv,0.9091995,0,49,49.11759,50.38298,T,67685,126749,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,7/14/20,7/22/20,Marist College,826,rv,1.465757,0,50,50.35889,51.65681,,67665,126670,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,7/18/20,7/24/20,SSRS,873,rv,1.09616,0,49,49.17507,50.45357,,67661,126664,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,7/11/20,7/16/20,Spry Strategies,700,lv,0.7138253,0,49.43,50.3418,51.65303,,67621,126521,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,7/17/20,7/18/20,Public Policy Polling,960,v,0.9602213,0,49,48.17955,49.43251,,67614,126506,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,7/6/20,7/7/20,OH Predictive Insights,600,lv,0.7200168,0,49,48.02745,49.22908,,67078,125415,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,7/10/20,7/12/20,Change Research,345,lv,0.4718877,0,51,50.90132,52.22025,,67087,125350,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,7/7/20,7/10/20,YouGov,1087,lv,1.333139,0,46,46.44635,47.76535,,67055,125289,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,4/13/20,4/16/20,GBAO,500,lv,0.8061572,0,47,47.04513,49.61104,,67051,125280,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,6/27/20,6/27/20,Gravis Marketing,527,lv,0.5703918,0,45,46.05105,47.32793,,66976,125093,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,6/27/20,6/29/20,Data Orbital,600,lv,1.224811,0,47.1,47.31213,48.63213,,66969,125069,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,6/26/20,6/28/20,Change Research,311,lv,0.4444121,0,51,50.90132,52.17677,,66956,125029,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,6/14/20,6/17/20,Redfield & Wilton Strategies,865,lv,0.793325,0,43,43.94601,45.33269,,66904,124931,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,6/8/20,6/16/20,Siena College/The New York Times Upshot,650,rv,1.209567,0,48,48.57941,50.13699,,66892,124894,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,6/12/20,6/14/20,Change Research,201,lv,0.3247721,0,45,44.90194,46.41029,,66834,124718,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,6/13/20,6/15/20,Civiqs,1368,rv,1.031067,0,49,48.95082,50.46582,,66820,124692,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,5/30/20,6/2/20,Fox News/Beacon Research/Shaw & Co. Research,1002,rv,1.545727,0,46,46.70111,48.65754,,66724,124469,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,5/29/20,5/31/20,Change Research,329,lv,0.4712889,0,44,43.90221,45.97751,,66710,124434,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,5/18/20,5/22/20,HighGround Inc.,400,lv,0.6563773,0,47,47.30975,49.89077,,66530,123981,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,5/10/20,5/14/20,Redfield & Wilton Strategies,946,lv,0.8214743,0,45,45.95141,48.77163,,66502,123926,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,5/9/20,5/11/20,OH Predictive Insights,600,lv,0.7200168,0,50.46,49.48691,52.25131,,66309,123434,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,4/7/20,4/8/20,OH Predictive Insights,600,lv,0.7200168,0,52,51.02747,53.79798,,65742,121522,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,3/10/20,3/15/20,Marist College,2523,rv,3.652059,0,47,47.35817,49.42687,,64841,120056,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,3/11/20,3/14/20,Monmouth University,847,rv,1.652856,0,46,46.84748,48.93533,,64835,120034,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,2/11/20,2/15/20,Climate Nexus,539,rv,0.5929092,0,42,43.5675,45.89957,,64830,120015,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,3/6/20,3/11/20,Latino Decisions,1036,rv,1.044806,0,50,50.26562,52.26529,,64820,119992,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,3/3/20,3/4/20,OH Predictive Insights,600,lv,0.7200168,0,49,48.02745,49.87746,,64749,119982,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,1/22/20,1/24/20,"Fabrizio, Lee & Associates",1000,lv,0.9093828,0,45,46.6131,48.93004,,64752,119757,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,3/2/20,3/3/20,Public Policy Polling,666,v,0.9901313,0,48,47.9318,49.8448,,64718,119674,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,1/2/20,1/4/20,Public Policy Polling,760,v,1.09025,0,46,45.93202,48.59169,,63234,115524,,,
2020,Arizona,10/21/20,Joseph R. Biden Jr.,12/3/19,12/4/19,OH Predictive Insights,628,lv,0.737229,0,44,43.03733,45.58958,,63024,114290,,,
2020,Alaska,10/21/20,Joseph R. Biden Jr.,9/22/20,10/19/20,SurveyMonkey,1001,lv,0.4410983,0.3055653,45,43.88882,44.0217,T,71517,133955,,,
2020,Alaska,10/21/20,Joseph R. Biden Jr.,9/20/20,10/18/20,SurveyMonkey,977,lv,0.0302862,0.0201344,44,42.89227,43.0448,T,71432,133772,,,
2020,Alaska,10/21/20,Joseph R. Biden Jr.,9/20/20,10/17/20,SurveyMonkey,941,lv,0,0,45,43.88882,44.06415,T,71350,133610,,,
2020,Alaska,10/21/20,Joseph R. Biden Jr.,9/30/20,10/4/20,Patinkin Research Strategies,600,lv,0.8798754,0.5603676,46,45.65066,45.79391,,71298,133505,,,
2020,Alaska,10/21/20,Joseph R. Biden Jr.,9/19/20,10/16/20,SurveyMonkey,898,lv,0.0151657,0.009235,44,42.89227,43.09246,T,71292,133493,,,
2020,Alaska,10/21/20,Joseph R. Biden Jr.,9/17/20,10/15/20,SurveyMonkey,835,lv,0.0280327,0.0162872,45,43.88882,44.11915,T,71231,133366,,,
2020,Alaska,10/21/20,Joseph R. Biden Jr.,10/9/20,10/14/20,Siena College/The New York Times Upshot,423,lv,0.9202253,0.9202253,39,39.7611,39.78258,,71173,133251,,,
2020,Alaska,10/21/20,Joseph R. Biden Jr.,9/16/20,10/14/20,SurveyMonkey,796,lv,0.0138353,0.0076519,44,42.89227,43.15748,T,71157,133216,,,
2020,Alaska,10/21/20,Joseph R. Biden Jr.,9/16/20,10/13/20,SurveyMonkey,776,lv,0,0,44,42.89227,43.1916,T,71063,133009,,,
2020,Alaska,10/21/20,Joseph R. Biden Jr.,9/14/20,10/12/20,SurveyMonkey,751,lv,0.0282353,0.0140388,43,41.8963,42.22887,T,70925,132756,,,
2020,Alaska,10/21/20,Joseph R. Biden Jr.,9/25/20,10/4/20,Alaska Survey Research,676,lv,0.9220859,0.4584673,46,45.40073,45.6743,,70622,132052,,,
2020,Alaska,10/21/20,Joseph R. Biden Jr.,6/8/20,6/30/20,SurveyMonkey,161,lv,0.2337873,0,46.31,45.19515,46.41412,,70497,131351,,,
2020,Alaska,10/21/20,Joseph R. Biden Jr.,7/1/20,7/31/20,SurveyMonkey,412,lv,0.3411399,0,42.72,41.61753,42.78814,,70446,131249,,,
2020,Alaska,10/21/20,Joseph R. Biden Jr.,8/1/20,8/31/20,SurveyMonkey,472,lv,0.4236666,0,42,40.90091,42.0337,,70396,131147,,,
2020,Alaska,10/21/20,Joseph R. Biden Jr.,9/1/20,9/30/20,SurveyMonkey,563,lv,0.2716488,0.0288342,44.72,43.60973,44.42245,T,70345,131040,,,
2020,Alaska,10/21/20,Joseph R. Biden Jr.,9/20/20,9/23/20,Harstad Strategic Research Inc.,602,lv,0.801028,0.1521505,46,44.39176,44.99113,,70015,130427,,,
2020,Alaska,10/21/20,Joseph R. Biden Jr.,7/23/20,7/24/20,Public Policy Polling,885,v,0.8174302,0,44,43.36328,44.42785,,67783,126866,,,
2020,Alaska,10/21/20,Joseph R. Biden Jr.,6/23/20,7/7/20,Alaska Survey Research,663,lv,0.9114487,0,47.6,46.99901,48.10599,,67577,126431,,,
2020,Alaska,10/21/20,Joseph R. Biden Jr.,7/7/20,7/8/20,Public Policy Polling,1081,v,1.157604,0,45,45.15025,46.26174,,67028,125245,,,
2020,Alabama,10/21/20,Joseph R. Biden Jr.,9/21/20,10/19/20,SurveyMonkey,2781,lv,0.4957613,0.4336618,38,37.5467,37.69145,T,71516,133954,,,
2020,Alabama,10/21/20,Joseph R. Biden Jr.,10/11/20,10/14/20,Moore Information,504,lv,0.655399,0.655399,38,39.18069,39.2738,,71434,133774,,,
2020,Alabama,10/21/20,Joseph R. Biden Jr.,9/21/20,10/18/20,SurveyMonkey,2710,lv,0,0,38,37.5467,37.70765,T,71431,133771,,,
2020,Alabama,10/21/20,Joseph R. Biden Jr.,9/20/20,10/17/20,SurveyMonkey,2675,lv,0.0172028,0.0146888,39,38.54385,38.724,T,71349,133609,,,
2020,Alabama,10/21/20,Joseph R. Biden Jr.,9/18/20,10/16/20,SurveyMonkey,2591,lv,0.0323637,0.0272963,39,38.54385,38.74447,T,71291,133492,,,
2020,Alabama,10/21/20,Joseph R. Biden Jr.,9/18/20,10/15/20,SurveyMonkey,2449,lv,0,0,39,38.54385,38.76719,T,71230,133365,,,
2020,Alabama,10/21/20,Joseph R. Biden Jr.,9/17/20,10/14/20,SurveyMonkey,2265,lv,0.0148669,0.0122287,39,38.54385,38.79285,T,71156,133215,,,
2020,Alabama,10/21/20,Joseph R. Biden Jr.,9/16/20,10/13/20,SurveyMonkey,2149,lv,0.0142199,0.0115481,39,38.54385,38.8155,T,71062,133008,,,
2020,Alabama,10/21/20,Joseph R. Biden Jr.,9/15/20,10/12/20,SurveyMonkey,2070,lv,0.0138183,0.0110777,39,38.54385,38.83694,T,70924,132755,,,
2020,Alabama,10/21/20,Joseph R. Biden Jr.,9/30/20,10/3/20,Auburn University at Montgomery,1072,rv,0.8170394,0.6976391,37.2,37.80342,37.98425,,70580,131969,,,
2020,Alabama,10/21/20,Joseph R. Biden Jr.,6/8/20,6/30/20,SurveyMonkey,649,lv,0.3080294,0,35.22,34.77591,35.6857,,70496,131350,,,
2020,Alabama,10/21/20,Joseph R. Biden Jr.,7/1/20,7/31/20,SurveyMonkey,1583,lv,0.4658514,0,34.89,34.44714,35.35798,,70445,131248,,,
2020,Alabama,10/21/20,Joseph R. Biden Jr.,8/1/20,8/31/20,SurveyMonkey,1220,lv,0.4966736,0.0974683,33,32.56467,33.38272,,70395,131146,,,
2020,Alabama,10/21/20,Joseph R. Biden Jr.,9/1/20,9/30/20,SurveyMonkey,1354,lv,0.1287353,0.0843902,39.02,38.5638,39.20434,T,70344,131039,,,
2020,Alabama,10/21/20,Joseph R. Biden Jr.,8/17/20,8/19/20,The Tyson Group,600,lv,0.8027959,0.1407826,44,42.81401,43.56784,,69581,129665,,,
2020,Alabama,10/21/20,Joseph R. Biden Jr.,7/24/20,8/2/20,Morning Consult,609,lv,0.7486067,0,36,36.25527,37.02235,T,67879,127089,,,
2020,Alabama,10/21/20,Joseph R. Biden Jr.,7/2/20,7/9/20,Auburn University at Montgomery,558,rv,0.604261,0,40.6,41.2153,42.16143,,67048,125274,,,
2020,Alabama,10/21/20,Joseph R. Biden Jr.,5/14/20,5/18/20,FM3 Research,601,lv,0.6192448,0,39,37.6125,39.23616,,66864,124795,,,
2020,Alabama,10/21/20,Joseph R. Biden Jr.,2/4/20,2/6/20,Mason-Dixon Polling & Strategy,625,rv,0.9947295,0,38,38.85466,40.32479,,63515,116839,,,
2020,Alabama,10/21/20,Joseph R. Biden Jr.,1/7/20,1/9/20,WPA Intelligence (WPAi),500,lv,0.5192499,0,38,39.23159,40.89651,,63381,116264,,,
2020,Wyoming,10/21/20,Donald Trump,9/22/20,10/19/20,SurveyMonkey,579,lv,0.364433,0.364433,66,63.36023,63.33535,T,71467,133905,,,
2020,Wyoming,10/21/20,Donald Trump,9/21/20,10/18/20,SurveyMonkey,558,lv,0.0125018,0.012424,66,63.36023,63.3303,T,71382,133721,,,
2020,Wyoming,10/21/20,Donald Trump,9/20/20,10/17/20,SurveyMonkey,553,lv,0.0123522,0.0121984,66,63.36023,63.3245,T,71300,133560,,,
2020,Wyoming,10/21/20,Donald Trump,9/19/20,10/16/20,SurveyMonkey,531,lv,0.0118281,0.0116071,66,63.36023,63.32112,T,71242,133443,,,
2020,Wyoming,10/21/20,Donald Trump,9/18/20,10/15/20,SurveyMonkey,499,lv,0.0110876,0.0108114,64,61.32029,61.27908,T,71181,133316,,,
2020,Wyoming,10/21/20,Donald Trump,9/16/20,10/14/20,SurveyMonkey,450,lv,0.0192647,0.018665,63,60.30261,60.25925,T,71107,133166,,,
2020,Wyoming,10/21/20,Donald Trump,9/16/20,10/13/20,SurveyMonkey,416,lv,0,0,63,60.30261,60.25696,T,71013,132959,,,
2020,Wyoming,10/21/20,Donald Trump,9/15/20,10/12/20,SurveyMonkey,409,lv,0.0090346,0.0086409,63,60.30261,60.25412,T,70975,132805,,,
2020,Wyoming,10/21/20,Donald Trump,6/8/20,6/30/20,SurveyMonkey,98,lv,0.1146865,0.0197095,77.69,75.41351,75.9128,,70447,131301,,,
2020,Wyoming,10/21/20,Donald Trump,7/1/20,7/31/20,SurveyMonkey,246,lv,0.1928728,0.0655719,70.31,67.77766,68.14924,,70397,131199,,,
2020,Wyoming,10/21/20,Donald Trump,8/1/20,8/31/20,SurveyMonkey,211,lv,0.1283472,0.0764009,74.11,71.69759,71.56557,,70347,131097,,,
2020,Wyoming,10/21/20,Donald Trump,9/1/20,9/30/20,SurveyMonkey,236,lv,0.0666231,0.0579115,64.92,62.25789,62.10188,T,70295,130990,,,
2020,Wisconsin,10/21/20,Donald Trump,10/16/20,10/19/20,Change Research,447,lv,0.5674857,0.5674857,44,43.80611,43.78528,,71524,133962,,,
2020,Wisconsin,10/21/20,Donald Trump,9/21/20,10/19/20,SurveyMonkey,4511,lv,0.579237,0.1738205,43,40.47993,40.47987,T,71469,133907,,,
2020,Wisconsin,10/21/20,Donald Trump,9/21/20,10/18/20,SurveyMonkey,4575,lv,0,0,43,40.47993,40.47432,T,71384,133723,,,
2020,Wisconsin,10/21/20,Donald Trump,10/13/20,10/19/20,Ipsos,663,lv,0.8416644,0.7717862,44,44.49471,44.46881,,71380,133665,,,
2020,Wisconsin,10/21/20,Donald Trump,10/14/20,10/16/20,Trafalgar Group,1051,lv,0.5824856,0.5104714,46.3,45.10396,45.05631,,71365,133639,,,
2020,Wisconsin,10/21/20,Donald Trump,9/20/20,10/17/20,SurveyMonkey,4571,lv,0.0233535,0.004937,43,40.47993,40.46723,T,71302,133562,,,
2020,Wisconsin,10/21/20,Donald Trump,10/13/20,10/16/20,YouGov,1112,lv,1.349374,1.183199,46,45.87526,45.88085,,71296,133501,,,
2020,Wisconsin,10/21/20,Donald Trump,9/19/20,10/16/20,SurveyMonkey,4565,lv,0.0249168,0.0041374,42,39.49137,39.47364,T,71244,133445,,,
2020,Wisconsin,10/21/20,Donald Trump,9/18/20,10/15/20,SurveyMonkey,4513,lv,0.0266479,0.0031916,43,40.47993,40.45786,T,71183,133318,,,
2020,Wisconsin,10/21/20,Donald Trump,9/17/20,10/14/20,SurveyMonkey,4425,lv,0.0287125,0.0021877,43,40.47993,40.45196,T,71109,133168,,,
2020,Wisconsin,10/21/20,Donald Trump,10/8/20,10/11/20,Civiqs,560,lv,0.5797104,0.3893336,45,44.92419,44.97876,,71102,133105,,,
2020,Wisconsin,10/21/20,Donald Trump,10/11/20,10/13/20,Trafalgar Group,1043,lv,0.4095218,0.3083171,45.4,43.64063,43.61766,,71095,133085,,,
2020,Wisconsin,10/21/20,Donald Trump,9/16/20,10/13/20,SurveyMonkey,4414,lv,0.0321224,0.0021289,44,41.46979,41.4357,T,71015,132961,,,
